ID	tweet	label	cleaned_text	translated
sw_train_01454	Habari ahsante kwa kuwasiliana nasi tunashukuru kwa mrejesho wako Endelea kuwa supa na mtandao supa Tanzania Ahsante JM	positive	Habari ahsante kwa kuwasiliana nasi tunashukuru kwa mrejesho wako Endelea kuwa supa na mtandao supa Tanzania Ahsante JM	Hello thank you for contacting us thank you for your feedback continue to be Supa and Network SUPA TANZANIA AHSANTE JM
sw_train_01455	Kwa jide imesound Good kabiasa yaani	positive	Kwa jide imesound Good kabiasa yaani	To jide iMesound good kabiasa ie
sw_train_01456	Capital City Marathon itakuwa ikifanyika kila mwaka kuanzia sasa na lengo likiwa kukua na kuwa mbio za kimataifa zitakazoshirikisha wakimbia wengi Duniani	positive	Capital City Marathon itakuwa ikifanyika kila mwaka kuanzia sasa na lengo likiwa kukua na kuwa mbio za kimataifa zitakazoshirikisha wakimbia wengi Duniani	Capital City Marathon will be held every year from now with the goal of growing and the international race that will involve the world's largest runners.
sw_train_01457	Hii ni Hatua Muhimu sana pongezi kwa kikao hicho binafsi ninaamini kuwa pamoja na miundombinu ndani ya Msitu wa Pugu kuan	positive	Hii ni Hatua Muhimu sana pongezi kwa kikao hicho binafsi ninaamini kuwa pamoja na miundombinu ndani ya Msitu wa Pugu kuan	This is a very important step congratulations to the private session I believe that in addition to infrastructure within the Pugu Kuan forest
sw_train_01458	Moja ya mambo muhimu ambayo sisi watu wazima tunaweza kufanya kwa watoto wadogo ni kuwajenga kwenye namna ambayo tungetaka wa	positive	Moja ya mambo muhimu ambayo sisi watu wazima tunaweza kufanya kwa watoto wadogo ni kuwajenga kwenye namna ambayo tungetaka wa	One of the most important things we adults can do for young children is to build them in a way that we would want of
sw_train_01459	AMANI NA UTULIVU IWE KWA AFRIKA NZIMA	positive	AMANI NA UTULIVU IWE KWA AFRIKA NZIMA	Peace and tranquility be for the whole of Africa
sw_train_01460	Waziri wa Afya amesema Tanzania imepata pongezi kutoka kituo cha kimataifa cha kufatilia kutathmini kutoa taarifa na kuchukua hatua CDC kwa kufanya vizruri katika utekelezaji huo hasa katika magonjwa ya mlipuko	positive	Waziri wa Afya amesema Tanzania imepata pongezi kutoka kituo cha kimataifa cha kufatilia kutathmini kutoa taarifa na kuchukua hatua CDC kwa kufanya vizruri katika utekelezaji huo hasa katika magonjwa ya mlipuko	Health Minister said Tanzania has received congratulations from the International Center to evaluate reporting and taking action on the CDC for conducting a deal in the implementation especially in epidemics
sw_train_01461	Habari a man of people Tafadhali tunaomba utupe taarifa kamili kuhusiana na tatizo la network namba ya simu inbox Mahali husika na tatizo limeanza lini	positive	Habari a man of people Tafadhali tunaomba utupe taarifa kamili kuhusiana na tatizo la network namba ya simu inbox Mahali husika na tatizo limeanza lini	Information A Man of People Please ask us to give us full information about the Network Phone Inbox problem in the relevant place and when did the problem start
sw_train_01462	Asanteni sana kwa kushare post yangu ya Jana hatimae nimepata oda ya kitanda dizaini kama ya kile nlichopost Jana  Oda tu	positive	Asanteni sana kwa kushare post yangu ya Jana hatimae nimepata oda ya kitanda dizaini kama ya kile nlichopost Jana  Oda tu	Thank you so much for posting my post yesterday I have finally got a bed order like what I posted yesterday just order
sw_train_01463	wanakutana na dimbani Mara yat mwisho walipochuana Utd walishinda10  leo unadhani itakuaje Ingia kuweka bashiri yako ushinde	positive	wanakutana na dimbani Mara yat mwisho walipochuana Utd walishinda  leo unadhani itakuaje Ingia kuweka bashiri yako ushinde	They meet the field when the last time they beat each other utd won today how do you think it will go in to set your predictions to win
sw_train_01464	Sasa unaweza kulipia bili zako uwapo nyumbani kwakoNi rahisi piga 15022Jaribu leo	positive	Sasa unaweza kulipia bili zako uwapo nyumbani kwakoNi rahisi piga Jaribu leo	Now you can pay for your bills while you are at your home easy Try Try today
sw_train_01465	Episode 4 hii ni Tamthilia yenye kuburudisha na iliyojaa mafunzo mengi ndani yake hususani sisi raia wa ki	positive	Episode  hii ni Tamthilia yenye kuburudisha na iliyojaa mafunzo mengi ndani yake hususani sisi raia wa ki	This episode is a entertaining and full -minded drama in it especially for us citizens of ki
sw_train_01466	Klabu ya Aston Villa imetangaza kumsajili nyota wa soka Mbwana kwa mkataba wa miaka minne na nusu kuto	positive	Klabu ya Aston Villa imetangaza kumsajili nyota wa soka Mbwana kwa mkataba wa miaka minne na nusu kuto	Aston Villa has announced the signing of the soccer star for a four -and -a -half -year contract
sw_train_01467	Karibu sana Mteja wetu	positive	Karibu sana Mteja wetu	Very close to our client
sw_train_01468	wizara imeweka kanuni kunufaisha Taifa1hakuna mgodi utakaotolewa leseni bila serikali kuwa na hisa 2 wachmbaj wazawa 1st	positive	wizara imeweka kanuni kunufaisha Taifahakuna mgodi utakaotolewa leseni bila serikali kuwa na hisa  wachmbaj wazawa st	The Ministry has set a rule to benefit the nation.
sw_train_01469	Habari yakotunashukuru kwa kushiriki nasi kwenye ukurasa wetu	positive	Habari yakotunashukuru kwa kushiriki nasi kwenye ukurasa wetu	Hello Thank you for sharing us on our page
sw_train_01470	Kipindi cha pili Kichuya anawanyanyua Wana msimbazi 10	positive	Kipindi cha pili Kichuya anawanyanyua Wana msimbazi	The second period Kichuya lifts the sons
sw_train_01471	MBOWE ASHINDA KWA KISHINDO UENYEKITI CHADEMA	positive	MBOWE ASHINDA KWA KISHINDO UENYEKITI CHADEMA	Mbowe wins with a roar chair Chadema
sw_train_01472	Asante kwa kuwa nasiTumia Ezypesa na Ushinde	positive	Asante kwa kuwa nasiTumia Ezypesa na Ushinde	Thank you for using EzyPesa and Win
sw_train_01473	Mungu tusaidie mafirstborn wote amen	positive	Mungu tusaidie mafirstborn wote amen	God help us all the MafiTborn Amen
sw_train_01474	Katika kuhakikisha tunafikia 5050 Wanahabari wana Wajibu wa Kuhakikisha Wanafichua Na Kukemea Maovu Yote wanayokutana Nay	positive	Katika kuhakikisha tunafikia  Wanahabari wana Wajibu wa Kuhakikisha Wanafichua Na Kukemea Maovu Yote wanayokutana Nay	In making sure we reach the media they have a responsibility to make sure they expose and denounce all the evils they encounter
sw_train_01475	Jenga Bet  Turkey vs Greece Mara ya mwisho timu hizi zimekutana kwenye mechi ya kirafiki Nov 2015 ambapo walitoka sare ya 00Itakuwaje leo Cheza kwenye masoko zaidi ya 6 ndani ya mechi 1ushinde zaidi  Cheza	positive	Jenga Bet  Turkey vs Greece Mara ya mwisho timu hizi zimekutana kwenye mechi ya kirafiki Nov  ambapo walitoka sare ya Itakuwaje leo Cheza kwenye masoko zaidi ya  ndani ya mechi ushinde zaidi  Cheza	Build Bet Turkey vs Greece last time these teams met in a friendly match in Nov where they came out of the draw today to play in the most internal markets to win more play
sw_train_01476	Jamaa yetu wa suti leo pia anatusogezea mambo mazuri Mcheki hapa 0762617089	positive	Jamaa yetu wa suti leo pia anatusogezea mambo mazuri Mcheki hapa	Our suit of the suit today also brings us some good things to the laugh here
sw_train_01477	Nashidwa kufahamu na kwa Namna Gani naweza kufikisha Shukran zangu Kwako kwa Mchango wako kupromote kitabu Uzinduzi ulikuwa Mzuri ndani ya CHUO KIKUU CHA WAISLAM MOROGORO Kwa mahitaji whats no 0624613046	positive	Nashidwa kufahamu na kwa Namna Gani naweza kufikisha Shukran zangu Kwako kwa Mchango wako kupromote kitabu Uzinduzi ulikuwa Mzuri ndani ya CHUO KIKUU CHA WAISLAM MOROGORO Kwa mahitaji whats no	I WANT TO KNOW AND HOW CAN I CONSIDER MY TIMES FOR YOUR PROBLEM TO PROMISE A LONG BOOK WAS A GOOD INTERNATION
sw_train_01478	Raha ya kufundisha watoto akisema tu sad na mi nakuwa sad Anyway knowing my kids mood is my first priority https	positive	Raha ya kufundisha watoto akisema tu sad na mi nakuwa sad Anyway knowing my kids mood is my first priority	The pleasure of teaching children just saying Sad and Mi I have Sad anyway knowing my Kids Mood is my first priority
sw_train_01479	Ni imani yetu kuwa sisi kama Benki siyo tu ni biashara au biashara ipatayo faida tu ni zaidi ya hayo Benki ya CRDB ni	positive	Ni imani yetu kuwa sisi kama Benki siyo tu ni biashara au biashara ipatayo faida tu ni zaidi ya hayo Benki ya CRDB ni	It is our belief that we as a bank are not just a business or a profitable business.
sw_train_01480	SIMBACHAWENE AAGIZA BIDHAA HUDUMA ZISHUKE BEI Waziri wa Nishati na Madini George Simbachwene amesisitiza	positive	SIMBACHAWENE AAGIZA BIDHAA HUDUMA ZISHUKE BEI Waziri wa Nishati na Madini George Simbachwene amesisitiza	Simbachawene imports goods to come down the price of energy and mining minister George Simbachwene has emphasized
sw_train_01481	Mh mbunge wa Tarime Vijijini akizungumza na Wananchi wa Nyamongo  kesho atakuwa Sirari	positive	Mh mbunge wa Tarime Vijijini akizungumza na Wananchi wa Nyamongo  kesho atakuwa Sirari	Mr Tarime Rural MP talking to Nyamongo Citizens tomorrow will be Sirari
sw_train_01482	UHURU MICHEZOManchester City mabingwa Kombe la Ligi	positive	UHURU MICHEZOManchester City mabingwa Kombe la Ligi	Freedom GamesManchester City Champions League Cup
sw_train_01483	Azaki zina mchango mkubwa kwenye uchambuzi wa sera na sheria mbali mbali Tukutane siku ya kesho kujifunza zaidi	positive	Azaki zina mchango mkubwa kwenye uchambuzi wa sera na sheria mbali mbali Tukutane siku ya kesho kujifunza zaidi	CSOs have a significant contribution to various policies and law analysis to meet tomorrow to learn more
sw_train_01484	Hakuna jipya china ya jua by	positive	Hakuna jipya china ya jua by	Nothing new China of the Sun By
sw_train_01485	Tutamiss sana uwepo Amr Moustafa Fahmy alikuwa katibu mkuu mwenye uwazi sana katika utendaji wake na kizuri alikuwa anaelek	positive	Tutamiss sana uwepo Amr Moustafa Fahmy alikuwa katibu mkuu mwenye uwazi sana katika utendaji wake na kizuri alikuwa anaelek	Tutamiss very much existence Amr Moustafa Fahmy was a very open secretary in his performance and good
sw_train_01486	BAO la kweli kabisa Karibu Zantel upige BAO	positive	BAO la kweli kabisa Karibu Zantel upige BAO	A TRUE BABY WELCOME ZANTEL CALLED BABY
sw_train_01487	Usalama umeimarishwa katika viwanja vya ndege vya Ufaransa na Ujerumani kuelekea kipindi hiki cha sherehe za Krismasi na mwaka mpya ambapo viwanja vya ndege vya Ulaya hupokea ujumbe wa tahadhari kutoka nchi mbalimbali duniani baadhi ukiwa wa kuaminika	positive	Usalama umeimarishwa katika viwanja vya ndege vya Ufaransa na Ujerumani kuelekea kipindi hiki cha sherehe za Krismasi na mwaka mpya ambapo viwanja vya ndege vya Ulaya hupokea ujumbe wa tahadhari kutoka nchi mbalimbali duniani baadhi ukiwa wa kuaminika	Security has been enhanced at France and German airports towards this Christmas and New Year celebrations where European airports receive alert messages from various countries in the world some are reliable
sw_train_01488	Waziri Lukuvi pia amewataka wananchi kuwataja hadharani maofisa ardhi wote wanaojihusisha kutengeneza migogoro kushirikiana na matapeli au kushindwa kutoa huduma kwa wananchi ipasavyo katika sekta hiyo	positive	Waziri Lukuvi pia amewataka wananchi kuwataja hadharani maofisa ardhi wote wanaojihusisha kutengeneza migogoro kushirikiana na matapeli au kushindwa kutoa huduma kwa wananchi ipasavyo katika sekta hiyo	Minister Lukuvi has also called on the public to publicly refer to all land officials involved in the conflict or failed to provide services to the public properly in the sector
sw_train_01489	Asante kwa kunipa nafasi na kuniamini nikusaidie Mh Mipango Ufuatiliaji na Maelekezo yako vinatupa nguvu s	positive	Asante kwa kunipa nafasi na kuniamini nikusaidie Mh Mipango Ufuatiliaji na Maelekezo yako vinatupa nguvu s	Thank you for giving me the opportunity and trust me to help you mh programs monitoring and your instructions give us strength s
sw_train_01490	Tafadhali tufahamishe umepata taarifa za ofa hii kwa njia gani kwa msaada zaidiGift	positive	Tafadhali tufahamishe umepata taarifa za ofa hii kwa njia gani kwa msaada zaidiGift	Please let us know how you have received information of this offer for more help
sw_train_01491	mipango imara ya kufikia lengo imewekwana imani yetu kuwa tutafanikiwa wizara yetu hukusanya sehemu kubwa sana ya makadirio	positive	mipango imara ya kufikia lengo imewekwana imani yetu kuwa tutafanikiwa wizara yetu hukusanya sehemu kubwa sana ya makadirio	Strong plans to reach the goal are set our belief that we will succeed our ministry collects a very large portion of the estimate
sw_train_01492	Hongera Mkuu Arusha Tanzania	positive	Hongera Mkuu Arusha Tanzania	Congratulations to Arusha Tanzania
sw_train_01493	Hatutakiwa kuhukumu Mungu pekee ndo anajukumu la kuhukumu Kwa mujibu wa Ukristo	positive	Hatutakiwa kuhukumu Mungu pekee ndo anajukumu la kuhukumu Kwa mujibu wa Ukristo	We are not supposed to judge God alone who is responsible for judging in terms of Christianity
sw_train_01494	Timu ya hatuwezi kataa Ombi la kuwapa Elimu zaidi wananchi wetu kwenye	positive	Timu ya hatuwezi kataa Ombi la kuwapa Elimu zaidi wananchi wetu kwenye	Team we cannot reject the request to provide more education to our citizens on
sw_train_01495	imeanza kuilipa mkopo iliotumia kujenga SGR baada ya kipindi cha neema cha miaka 5 ilichoongezewa kumalizik	positive	imeanza kuilipa mkopo iliotumia kujenga SGR baada ya kipindi cha neema cha miaka  ilichoongezewa kumalizik	It has begun to repay the loan it used to build SGR after the grace period of the year
sw_train_01496	Uongozi ni dhamana	positive	Uongozi ni dhamana	Leadership is a guarantee
sw_train_01497	kama vile miili yetu ilivyo na uhitaji mkubwa wa chakula basi hata mioyo yetu inahitaji kujenga mahusiano mazuri na MOLA	positive	kama vile miili yetu ilivyo na uhitaji mkubwa wa chakula basi hata mioyo yetu inahitaji kujenga mahusiano mazuri na MOLA	Just as our bodies have a great need for food then even our hearts need to build good relationships with the Lord
sw_train_01498	Tumelenga zaidi matokeo na kuufanya uwajibike na uheshimiwe zaidi  kuhusu mabadiliko mapya yanayoendelea ndani ya umoja huo	positive	Tumelenga zaidi matokeo na kuufanya uwajibike na uheshimiwe zaidi  kuhusu mabadiliko mapya yanayoendelea ndani ya umoja huo	We have focused more on the outcome and made it accountable and more respected about the new changes going on within the union
sw_train_01499	WAZIRI Mkuu Kassim Majaliwa amesema ameridhishwa na kasi na viwango vya ujenzi wa mfumo wa reli ya kisasa SGR inayojengwa na kampuni ya Yapi Merkezi Soma zaidi gtgt	positive	WAZIRI Mkuu Kassim Majaliwa amesema ameridhishwa na kasi na viwango vya ujenzi wa mfumo wa reli ya kisasa SGR inayojengwa na kampuni ya Yapi Merkezi Soma zaidi gtgt	Prime Minister Kassim Majali said he was satisfied with the speed and standards of the construction of the modern SGR rail system built by Yapi Merkezi Company Read more GTGT
sw_train_01500	Kwa morombo tayari vibehii nchi raha ni maamuzi tu imagine watu wanakula bapa na nyamachoma huku wanabadilishana mawazo mda huu	positive	Kwa morombo tayari vibehii nchi raha ni maamuzi tu imagine watu wanakula bapa na nyamachoma huku wanabadilishana mawazo mda huu	For Morombo already the country fun is just decisions Imagine people eat flat and flee while exchanging thoughts this time
sw_train_01501	Mwambie neno moja mama mkwe wako kuhusu mwanawe Me Asante sana kwa kunizalia ATM mashine	positive	Mwambie neno moja mama mkwe wako kuhusu mwanawe Me Asante sana kwa kunizalia ATM mashine	Tell one word your mother -in -law about her son me thank you so much for giving birth to ATM machine
sw_train_01502	Je wajua Kwa nini tunahitaji kupata chanjo dhidi ya Uviko 19 Chanjo husaidia sana kuimarisha Kinga mwili na ina ufanisi mkubwa imethibitishwa na shirika la afya Duniani WH0	positive	Je wajua Kwa nini tunahitaji kupata chanjo dhidi ya Uviko  Chanjo husaidia sana kuimarisha Kinga mwili na ina ufanisi mkubwa imethibitishwa na shirika la afya Duniani WH	Do you know why we need to get vaccination against vaccines.
